,geneSymbol
13355,Mllt3
13356,Mmadhc
13357,Mmp14
13358,Mms19
13359,Mnda
13360,Mob4
13361,Mogs
13362,Morf4l1
13363,Morn4
13364,Mos
13365,Mov10
13366,Mpc2
13367,Mpdz
13368,Mpp2
13369,Mpp6
13370,Mprip
13371,Mpst
13372,Mpzl2
13373,Mrfap1
13374,Mri1
13375,Mroh6
13376,Mrpl1
13377,Mrpl10
13378,Mrpl12
13379,Mrpl13
13380,Mrpl15
13381,Mrpl16
13382,Mrpl19
13383,Mrpl21
13384,Mrpl22
13385,Mrpl28
13386,Mrpl3
13387,Mrpl37
13388,Mrpl39
13389,Mrpl4
13390,Mrpl41
13391,Mrpl44
13392,Mrpl46
13393,Mrpl47
13394,Mrpl9
13395,Mrps12
13396,Mrps17
13397,Mrps2
13398,Mrps22
13399,Mrps23
13400,Mrps24
13401,Mrps25
13402,Mrps26
13403,Mrps27
13404,Mrps30
13405,Mrps31
13406,Mrps34
13407,Mrps35
13408,Mrps5
13409,Mrps9
13410,Ms4a6d
13411,Msh2
13412,Msh5
13413,Msi1
13414,Msi2
13415,Msn
13416,Msto1
13417,Mt3
13418,Mta1
13419,Mta2
13420,Mta3
13421,Mtap
13422,Mtch2
13423,Mtfr1l
13424,Mtfr2
13425,Mthfd1
13426,Mthfd1l
13427,Mthfd2
13428,Mtmr1
13429,Mtmr9
13430,Mto1
13431,Mtor
13432,Mtpap
13433,Mtr
13434,Mug1
13435,Mug2
13436,Mutyh
13437,Mvp
13438,Myb
13439,Mybbp1a
13440,Mybl2
13441,Mybpc1
13442,Myc
13443,Mycbp
13444,Mycbp2
13445,Myd88
13446,Myef2
13447,Myh1
13448,Myh10
13449,Myh11
13450,Myh2
13451,Myh4
13452,Myh7
13453,Myh9
13454,Myl12a
13455,Myl12b
13456,Myl6
13457,Myo10
13458,Myo16
13459,Myo18a
13460,Myo1b
13461,Myo1c
13462,Myo1f
13463,Myo1g
13464,Myo3a
13465,Myo5a
13466,Myo6
13467,Myo9a
13468,Myo9b
13469,Myoc
13470,Myocd
13471,Myod1
13472,Myog
13473,N
13474,N4BP1
13475,N4BP2
13476,N4BP2L1
13477,N4BP2L2
13478,N4BP3
13479,N4bp2l2
13480,N4bp3
13481,N6AMT1
13482,N6AMT2
13483,NAA10
13484,NAA11
13485,NAA15
13486,NAA16
13487,NAA20
13488,NAA25
13489,NAA30
13490,NAA35
13491,NAA38
13492,NAA40
13493,NAA50
13494,NAA60
13495,NAAA
13496,NAALAD2
13497,NAALADL1
13498,NAALADL2
13499,NAB1
13500,NAB2
13501,NAB3
13502,NABP1
13503,NABP2
13504,NACA
13505,NACA2
13506,NACAD
13507,NACAP1
13508,NACC1
13509,NACC2
13510,NADK
13511,NADK2
13512,NADSYN1
13513,NAE1
13514,NAF1
13515,NAGA
13516,NAGK
13517,NAGLU
13518,NAGPA
13519,NAGS
13520,NAIF1
13521,NAIP
13522,NALCN
13523,NAM7
13524,NAM8
13525,NAMPT
13526,NAMPTP1
13527,NANOG
13528,NANOGNB
13529,NANOS1
13530,NANOS2
13531,NANOS3
13532,NANP
13533,NANS
13534,NAP1
13535,NAP1L1
13536,NAP1L2
13537,NAP1L3
13538,NAP1L4
13539,NAP1L5
13540,NAP1L6
13541,NAPA
13542,NAPB
13543,NAPEPLD
13544,NAPG
13545,NAPRT
13546,NAPSA
13547,NAPSB
13548,NARF
13549,NARFL
13550,NARR
13551,NARS
13552,NARS2
13553,NASP
13554,NAT1
13555,NAT10
13556,NAT14
13557,NAT16
13558,NAT2
13559,NAT3
13560,NAT6
13561,NAT8
13562,NAT8B
13563,NAT8L
13564,NAT9
13565,NATD1
13566,NAV1
13567,NAV2
13568,NAV3
13569,NBAS
13570,NBEA
13571,NBEAL1
13572,NBEAL2
13573,NBEAP1
13574,NBL1
13575,NBN
13576,NBP2
13577,NBPF1
13578,NBPF10
13579,NBPF11
13580,NBPF12
13581,NBPF14
13582,NBPF15
13583,NBPF19
13584,NBPF20
13585,NBPF22P
13586,NBPF25P
13587,NBPF26
13588,NBPF3
13589,NBPF6
13590,NBPF8
13591,NBPF9
13592,NBR1
13593,NBR2
13594,NCALD
13595,NCAM1
13596,NCAM2
13597,NCAN
13598,NCAPD2
13599,NCAPD3
13600,NCAPG
13601,NCAPG2
13602,NCAPH
13603,NCAPH2
13604,NCBP1
13605,NCBP2
13606,NCBP2-AS2
13607,NCCRP1
13608,NCDN
13609,NCEH1
13610,NCF1
13611,NCF1C
13612,NCF2
13613,NCF4
13614,NCK1
13615,NCK2
13616,NCKAP1
13617,NCKAP1L
13618,NCKAP5
13619,NCKAP5L
13620,NCKIPSD
13621,NCL
13622,NCLN
13623,NCOA1
13624,NCOA2
13625,NCOA3
13626,NCOA4
13627,NCOA5
13628,NCOA6
13629,NCOA7
13630,NCOR1
13631,NCOR2
13632,NCP1
13633,NCR1
13634,NCR2
13635,NCR3
13636,NCR3LG1
13637,NCS1
13638,NCSTN
13639,ND1
13640,ND2
13641,ND3
13642,ND4
13643,ND4L
13644,ND5
13645,ND6
13646,NDC1
13647,NDC80
13648,NDE1
13649,NDEL1
13650,NDFIP1
13651,NDFIP2
13652,NDN
13653,NDNF
13654,NDNL2
13655,NDOR1
13656,NDP
13657,NDRG1
13658,NDRG2
13659,NDRG3
13660,NDRG4
13661,NDST1
13662,NDST2
13663,NDST3
13664,NDST4
13665,NDUFA1
13666,NDUFA10
13667,NDUFA11
13668,NDUFA12
13669,NDUFA13
13670,NDUFA2
13671,NDUFA3
13672,NDUFA4
13673,NDUFA4L2
13674,NDUFA4P1
13675,NDUFA5
13676,NDUFA6
13677,NDUFA7
13678,NDUFA8
13679,NDUFA9
13680,NDUFAB1
13681,NDUFAF1
13682,NDUFAF2
13683,NDUFAF3
13684,NDUFAF4
13685,NDUFAF5
13686,NDUFAF6
13687,NDUFAF7
13688,NDUFB1
13689,NDUFB10
13690,NDUFB11
13691,NDUFB2
13692,NDUFB3
13693,NDUFB4
13694,NDUFB5
13695,NDUFB6
13696,NDUFB7
13697,NDUFB8
13698,NDUFB9
13699,NDUFC1
13700,NDUFC2
13701,NDUFC2-KCTD14
13702,NDUFS1
13703,NDUFS2
13704,NDUFS3
13705,NDUFS4
13706,NDUFS5
13707,NDUFS6
13708,NDUFS7
13709,NDUFS8
13710,NDUFV1
13711,NDUFV2
13712,NDUFV3
13713,NEAT1
13714,NEB
13715,NEBL
13716,NECAB1
13717,NECAB2
13718,NECAB3
13719,NECAP1
13720,NECAP2
13721,NEDD1
13722,NEDD4
13723,NEDD4L
13724,NEDD8
13725,NEDD8-MDP1
13726,NEDD9
13727,NEFH
13728,NEFL
13729,NEFM
13730,NEGR1
13731,NEIL1
13732,NEIL2
13733,NEIL3
13734,NEK1
13735,NEK10
13736,NEK11
13737,NEK2
13738,NEK3
13739,NEK4
13740,NEK5
13741,NEK6
13742,NEK7
13743,NEK8
13744,NEK9
13745,NELFA
13746,NELFB
13747,NELFCD
13748,NELFE
13749,NELL1
13750,NELL2
13751,NEMF
13752,NENF
13753,NEO1
13754,NEPNP
13755,NES
13756,NET1
13757,NETO1
13758,NETO2
13759,NEU1
13760,NEU2
13761,NEU3
13762,NEU4
13763,NEURL1
13764,NEURL1B
13765,NEURL2
13766,NEURL3
13767,NEURL4
13768,NEUROD1
13769,NEUROD2
13770,NEUROD4
13771,NEUROD6
13772,NEUROG1
13773,NEUROG2
13774,NEUROG3
13775,NEXN
13776,NEXN-AS1
13777,NF1
13778,NF2
13779,NFAM1
13780,NFASC
13781,NFAT5
13782,NFATC1
13783,NFATC2
13784,NFATC2IP
13785,NFATC3
13786,NFATC4
13787,NFE2
13788,NFE2L1
13789,NFE2L2
13790,NFE2L3
13791,NFE4
13792,NFI1
13793,NFIA
13794,NFIB
13795,NFIC
13796,NFIL3
13797,NFIX
13798,NFKB1
13799,NFKB2
13800,NFKBIA
13801,NFKBIB
13802,NFKBID
13803,NFKBIE
13804,NFKBIL1
13805,NFKBIZ
13806,NFRKB
13807,NFS1
13808,NFU1
13809,NFX1
13810,NFXL1
13811,NFYA
13812,NFYB
13813,NFYC
13814,NFYC-AS1
13815,NGB
13816,NGDN
13817,NGEF
13818,NGF
13819,NGFR
13820,NGFRAP1
13821,NGG1
13822,NGLY1
13823,NGRN
13824,NHEJ1
13825,NHLH1
13826,NHLH2
13827,NHLRC1
13828,NHLRC2
13829,NHLRC3
13830,NHLRC4
13831,NHP2
13832,NHP2L1
13833,NHS
13834,NHSL1
13835,NHSL2
13836,NHX1
13837,NICN1
13838,NID1
13839,NID2
13840,NIF3L1
13841,NIFK
13842,NIM1K
13843,NIN
13844,NINJ1
13845,NINJ2
13846,NINL
13847,NIP7
13848,NIPA1
13849,NIPA2
13850,NIPAL1
13851,NIPAL2
13852,NIPAL3
13853,NIPAL4
13854,NIPBL
13855,NIPSNAP1
13856,NIPSNAP3A
13857,NIPSNAP3B
13858,NISCH
13859,NIT1
13860,NIT2
13861,NKAIN1
13862,NKAIN2
13863,NKAIN3
13864,NKAIN4
13865,NKAP
13866,NKAPL
13867,NKAPP1
13868,NKD1
13869,NKD2
13870,NKG7
13871,NKIRAS1
13872,NKIRAS2
13873,NKP1
13874,NKRF
13875,NKTR
13876,NKX1-1
13877,NKX1-2
13878,NKX2-1
13879,NKX2-2
13880,NKX2-3
13881,NKX2-4
13882,NKX2-5
13883,NKX2-6
13884,NKX3-1
13885,NKX3-2
13886,NKX6-1
13887,NKX6-2
13888,NKX6-3
13889,NLE1
13890,NLGN1
13891,NLGN2
13892,NLGN3
13893,NLGN4X
13894,NLGN4Y
13895,NLK
13896,NLN
13897,NLRC3
13898,NLRC4
13899,NLRC5
13900,NLRP1
13901,NLRP10
13902,NLRP11
13903,NLRP12
13904,NLRP13
13905,NLRP14
13906,NLRP2
13907,NLRP3
13908,NLRP4
13909,NLRP5
13910,NLRP6
13911,NLRP7
13912,NLRP8
13913,NLRP9
13914,NLRX1
13915,NMB
13916,NMBR
13917,NMD3
13918,NME1
13919,NME1-NME2
13920,NME2
13921,NME2P1
13922,NME3
13923,NME4
13924,NME5
13925,NME6
13926,NME7
13927,NME8
13928,NMI
13929,NMNAT1
13930,NMNAT2
13931,NMNAT3
13932,NMRAL1
13933,NMRK1
13934,NMRK2
13935,NMS
13936,NMT1
13937,NMT2
13938,NMU
13939,NMUR1
13940,NMUR2
13941,NNAT
13942,NNMT
13943,NNT
13944,NNT-AS1
13945,NOA1
13946,NOB1
13947,NOBOX
13948,NOC2L
13949,NOC3L
13950,NOC4L
13951,NOD1
13952,NOD2
13953,NODAL
13954,NOG
13955,NOL10
13956,NOL11
13957,NOL12
13958,NOL3
13959,NOL4
13960,NOL4L
13961,NOL6
13962,NOL7
13963,NOL8
13964,NOL9
13965,NOLC1
13966,NOM1
13967,NOMO1
13968,NOMO2
13969,NOMO3
13970,NONO
13971,NOP10
13972,NOP14
13973,NOP14-AS1
13974,NOP16
13975,NOP2
13976,NOP56
13977,NOP58
13978,NOP9
13979,NOS1
13980,NOS1AP
13981,NOS2
13982,NOS3
13983,NOSIP
13984,NOSTRIN
13985,NOTCH1
13986,NOTCH2
13987,NOTCH2NL
13988,NOTCH3
13989,NOTCH4
13990,NOTO
13991,NOTUM
13992,NOV
13993,NOVA1
13994,NOVA2
13995,NOX1
13996,NOX3
13997,NOX4
13998,NOX5
13999,NOXA1
14000,NOXO1
14001,NOXRED1
14002,NPAP1
14003,NPAS1
14004,NPAS2
14005,NPAS3
14006,NPAS4
14007,NPAT
14008,NPB
14009,NPBWR1
14010,NPBWR2
14011,NPC1
14012,NPC1L1
14013,NPC2
14014,NPDC1
14015,NPEPL1
14016,NPEPPS
14017,NPFF
14018,NPFFR1
14019,NPFFR2
14020,NPHP1
14021,NPHP3
14022,NPHP4
14023,NPHS1
14024,NPHS2
14025,NPIPA1
14026,NPIPA2
14027,NPIPA8
14028,NPIPB15
14029,NPIPB3
14030,NPIPB5
14031,NPIPB6
14032,NPIPB9
14033,NPL
14034,NPL3
14035,NPLOC4
14036,NPM1
14037,NPM1P13
14038,NPM2
14039,NPM3
14040,NPNT
14041,NPP1
14042,NPPA
14043,NPPB
14044,NPPC
14045,NPR1
14046,NPR2
14047,NPR3
14048,NPRL2
14049,NPRL3
14050,NPS
14051,NPSR1
14052,NPTN
14053,NPTX1
14054,NPTX2
14055,NPTXR
14056,NPVF
14057,NPW
14058,NPY
14059,NPY1R
14060,NPY2R
14061,NPY4R
14062,NPY5R
14063,NQO1
14064,NQO2
14065,NR0B1
14066,NR0B2
14067,NR1D1
14068,NR1D2
14069,NR1H2
14070,NR1H3
14071,NR1H4
14072,NR1I2
14073,NR1I3
14074,NR2C1
14075,NR2C2
14076,NR2C2AP
14077,NR2E1
14078,NR2E3
14079,NR2F1
14080,NR2F1-AS1
14081,NR2F2
14082,NR2F2-AS1
14083,NR2F6
14084,NR3C1
14085,NR3C2
14086,NR4A1
14087,NR4A2
14088,NR4A3
14089,NR5A1
14090,NR5A2
14091,NR6A1
14092,NRAP
14093,NRARP
14094,NRAS
14095,NRBF2
14096,NRBP1
14097,NRBP2
14098,NRCAM
14099,NRD1
14100,NRDE2
14101,NREP
14102,NRF1
14103,NRG1
14104,NRG2
14105,NRG3
14106,NRG4
14107,NRGN
14108,NRIP1
14109,NRIP2
14110,NRIP3
14111,NRK
14112,NRL
14113,NRM
14114,NRN1
14115,NRN1L
14116,NRON
14117,NRP1
14118,NRP2
14119,NRROS
14120,NRSN1
14121,NRSN2
14122,NRTN
14123,NRXN1
14124,NRXN2
14125,NRXN3
14126,NSA2
14127,NSD1
14128,NSDHL
14129,NSF
14130,NSFL1C
14131,NSG1
14132,NSL1
14133,NSMAF
14134,NSMCE1
14135,NSMCE2
14136,NSMCE4A
14137,NSMF
14138,NSP1
14139,NSRP1
14140,NSUN2
14141,NSUN3
14142,NSUN4
14143,NSUN5
14144,NSUN5P1
14145,NSUN5P2
14146,NSUN6
14147,NSUN7
14148,NT5C
14149,NT5C1A
14150,NT5C1B
14151,NT5C1B-RDH14
14152,NT5C2
14153,NT5C3A
14154,NT5C3B
14155,NT5DC1
14156,NT5DC2
14157,NT5DC3
14158,NT5DC4
14159,NT5E
14160,NT5M
14161,NTAN1
14162,NTF3
14163,NTF4
14164,NTG2
14165,NTH1
14166,NTHL1
14167,NTM
14168,NTMT1
14169,NTN1
14170,NTN3
14171,NTN4
14172,NTN5
14173,NTNG1
14174,NTNG2
14175,NTPCR
14176,NTRK1
14177,NTRK2
14178,NTRK3
14179,NTS
14180,NTSR1
14181,NTSR2
14182,NUAK1
14183,NUAK2
14184,NUB1
14185,NUBP1
14186,NUBP2
14187,NUBPL
14188,NUCB1
14189,NUCB2
14190,NUCKS1
14191,NUDC
14192,NUDCD1
14193,NUDCD2
14194,NUDCD3
14195,NUDT1
14196,NUDT10
14197,NUDT11
14198,NUDT12
14199,NUDT13
14200,NUDT14
14201,NUDT15
14202,NUDT16
14203,NUDT16L1
14204,NUDT16P1
14205,NUDT18
14206,NUDT19
14207,NUDT2
14208,NUDT21
14209,NUDT22
14210,NUDT3
14211,NUDT4
14212,NUDT4P1
14213,NUDT5
14214,NUDT6
14215,NUDT7
14216,NUDT8
14217,NUDT9
14218,NUDT9P1
14219,NUF2
14220,NUFIP1
14221,NUFIP2
14222,NUGGC
14223,NUMA1
14224,NUMB
14225,NUMBL
14226,NUP100
14227,NUP107
14228,NUP116
14229,NUP120
14230,NUP133
14231,NUP145
14232,NUP153
14233,NUP155
14234,NUP160
14235,NUP170
14236,NUP188
14237,NUP2
14238,NUP205
14239,NUP210
14240,NUP210L
14241,NUP210P1
14242,NUP214
14243,NUP35
14244,NUP37
14245,NUP43
14246,NUP50
14247,NUP53
14248,NUP54
14249,NUP62
14250,NUP62CL
14251,NUP85
14252,NUP88
14253,NUP93
14254,NUP98
14255,NUPL1
14256,NUPL2
14257,NUPR1
14258,NUS1
14259,NUSAP1
14260,NUTF2
14261,NUTM1
14262,NUTM2A
14263,NUTM2A-AS1
14264,NUTM2B
14265,NUTM2D
14266,NUTM2F
14267,NUTM2G
14268,NVL
14269,NWD1
14270,NWD2
14271,NXF1
14272,NXF2
14273,NXF2B
14274,NXF3
14275,NXF4
14276,NXF5
14277,NXN
14278,NXNL1
14279,NXNL2
14280,NXPE2
14281,NXPE3
14282,NXPE4
14283,NXPH1
14284,NXPH2
14285,NXPH3
14286,NXPH4
14287,NXT1
14288,NXT2
14289,NYAP1
14290,NYAP2
14291,NYNRIN
14292,NYX
14293,Naa15
14294,Naa20
14295,Nab2
14296,Naca
14297,Nadk
14298,Naf1
14299,Nampt
14300,Nap1l1
14301,Nap1l2
14302,Nap1l4
14303,Napa
14304,Napb
14305,Nars
14306,Nasp
14307,Nat10
14308,Nat8l
14309,Nav1
14310,Nav2
14311,Nbas
14312,Nbr1
14313,Ncald
14314,Ncam1
14315,Ncaph
14316,Ncbp1
14317,Ncdn
14318,Nceh1
14319,Ncf1
14320,Nck1
14321,Nckap1
14322,Nckap5l
14323,Ncl
14324,Ncln
14325,Ncoa1
14326,Ncoa2
14327,Ncoa5
14328,Ncor1
14329,Ncor2
14330,Ncstn
14331,Ndel1
14332,Ndfip1
14333,Ndfip2
14334,Ndn
14335,Ndrg1
14336,Ndufa10
14337,Ndufa11
14338,Ndufa12
14339,Ndufa13
14340,Ndufa2
14341,Ndufa4
14342,Ndufa5
14343,Ndufa6
14344,Ndufa7
14345,Ndufa8
14346,Ndufa9
14347,Ndufaf6
14348,Ndufb10
14349,Ndufb11
14350,Ndufb3
14351,Ndufb4
14352,Ndufb5
14353,Ndufb6
14354,Ndufb7
14355,Ndufb8
14356,Ndufb9
14357,Ndufc2
14358,Ndufs1
14359,Ndufs2
14360,Ndufs3
14361,Ndufs4
14362,Ndufs5
14363,Ndufs7
14364,Ndufs8
14365,Ndufv1
14366,Ndufv2
14367,Ndufv3
14368,Ndufv3-ps1
14369,Neb
14370,Nedd1
14371,Nedd4
14372,Nedd4l
14373,Nefh
14374,Nefl
14375,Nefm
14376,Nek2
14377,Nek6
14378,Nek8
14379,Nek9
14380,Nelfe
14381,Nes
14382,Net1
14383,Neurod1
14384,Nf1
14385,Nfatc1
14386,Nfatc2
14387,Nfatc3
14388,Nfe2l2
14389,Nfib
14390,Nfic
14391,Nfkb1
14392,Nfkbia
14393,Nfs1
14394,Ngef
14395,Ngf
14396,Ngfr
14397,Ngfrap1
14398,Nhsl1
14399,Nid1
14400,Nid2
14401,Nin
14402,Nipsnap1
14403,Nkap
14404,Nkiras1
14405,Nkrf
14406,Nkx2-5
14407,Nkx3-1
14408,Nlrp3
14409,Nlrp4c
14410,Nmd3
14411,Nme1
14412,Nme2
14413,Nnt
14414,Noa1
14415,Nob1
14416,Noc2l
14417,Noc4l
14418,Nol10
14419,Nol9
14420,Nolc1
14421,Nom1
14422,Nomo1
14423,Nono
14424,Nop16
14425,Nop56
14426,Nop58
14427,Nos1
14428,Nos2
14429,Notch1
14430,Notch2
14431,Notch4
14432,Noxo1
14433,Nphs1
14434,Nphs2
14435,Npm1
14436,Npm3
14437,Nptx1
14438,Nptxr
14439,Nr0b2
14440,Nr1i3
14441,Nr2c2
14442,Nr3c1
14443,Nr4a1
14444,Nr4a2
14445,Nras
14446,Nrbf2
14447,Nrd1
14448,Nrgn
14449,Nrip1
14450,Nrp1
14451,Nsa2
14452,Nsd1
14453,Nsdhl
14454,Nsf
14455,Nsf2
14456,Nsmce1
14457,Nsmce2
14458,Nsmf
14459,Nsun2
14460,Ntm
14461,Ntn3
14462,Nuak2
14463,Nub1
14464,Nucb1
14465,Nudc
14466,Nudt21
14467,Nufip2
14468,Numb
14469,Nup153
14470,Nup188
14471,Nup205
14472,Nup214
14473,Nup35
14474,Nup37
14475,Nup62
14476,Nup93
14477,Nup98
14478,Nup98-96
14479,Nxf1
14480,Nyap1
14481,Nyap2
14482,Nynrin
14483,OAF
14484,OAF3
14485,OARD1
14486,OAS1
14487,OAS2
14488,OAS3
14489,OASL
14490,OAT
14491,OAZ1
14492,OAZ2
14493,OAZ3
14494,OBFC1
14495,OBP2A
14496,OBP2B
14497,OBSCN
14498,OBSL1
14499,OC90
14500,OCA2
14501,OCA6
14502,OCEL1
14503,OCIAD1
14504,OCIAD2
14505,OCLM
14506,OCLN
14507,OCM
14508,OCM2
14509,OCRL
14510,ODAM
14511,ODC1
14512,ODF1
14513,ODF2
14514,ODF2L
14515,ODF3
14516,ODF3B
14517,ODF3L1
14518,ODF3L2
14519,ODF4
14520,OFCC1
14521,OFD1
14522,OGDH
14523,OGDHL
14524,OGFOD1
14525,OGFOD2
14526,OGFOD3
14527,OGFR
14528,OGFRL1
14529,OGG1
14530,OGN
14531,OGT
14532,OIP5
14533,OIP5-AS1
14534,OIT3
14535,OLA1
14536,OLAH
14537,OLEO1
14538,OLEO2
14539,OLFM1
14540,OLFM2
14541,OLFM3
14542,OLFM4
14543,OLFML2A
14544,OLFML2B
14545,OLFML3
14546,OLIG1
14547,OLIG2
14548,OLIG3
14549,OLR1
14550,OM45
14551,OMA1
14552,OMD
14553,OMG
14554,OMP
14555,ONECUT1
14556,ONECUT2
14557,ONECUT3
14558,OOEP
14559,OOSP2
14560,OPA1
14561,OPA3
14562,OPA6
14563,OPALIN
14564,OPCML
14565,OPHN1
14566,OPI3
14567,OPLAH
14568,OPN1LW
14569,OPN1SW
14570,OPN3
14571,OPN4
14572,OPN5
14573,OPRD1
14574,OPRK1
14575,OPRL1
14576,OPRM1
14577,OPTC
14578,OPTN
14579,OR10A4
14580,OR10A5
14581,OR10AG1
14582,OR10G2
14583,OR10G3
14584,OR10G4
14585,OR10H1
14586,OR10H2
14587,OR10H3
14588,OR10J5
14589,OR10S1
14590,OR11A1
14591,OR11G2
14592,OR11L1
14593,OR12D2
14594,OR12D3
14595,OR13A1
14596,OR13C3
14597,OR13C4
14598,OR13C5
14599,OR13C8
14600,OR13G1
14601,OR13J1
14602,OR14C36
14603,OR14I1
14604,OR14J1
14605,OR14K1
14606,OR1A1
14607,OR1A2
14608,OR1C1
14609,OR1D2
14610,OR1D4
14611,OR1E1
14612,OR1E2
14613,OR1F12
14614,OR1L3
14615,OR1M1
14616,OR1N1
14617,OR2A1-AS1
14618,OR2A2
14619,OR2A25
14620,OR2A4
14621,OR2AJ1
14622,OR2B3
14623,OR2C1
14624,OR2F2
14625,OR2G6
14626,OR2H1
14627,OR2H2
14628,OR2K2
14629,OR2L13
14630,OR2L5
14631,OR2M7
14632,OR2S2
14633,OR2T1
14634,OR2T10
14635,OR2T11
14636,OR2T12
14637,OR2T2
14638,OR2T29
14639,OR2T33
14640,OR2T35
14641,OR2T5
14642,OR2T6
14643,OR2W1
14644,OR2W3
14645,OR3A1
14646,OR3A2
14647,OR3A3
14648,OR4A15
14649,OR4A16
14650,OR4A47
14651,OR4A5
14652,OR4B1
14653,OR4C15
14654,OR4C16
14655,OR4C46
14656,OR4D1
14657,OR4D2
14658,OR4D6
14659,OR4E2
14660,OR4F16
14661,OR4F17
14662,OR4F21
14663,OR4F29
14664,OR4F3
14665,OR4K1
14666,OR4K17
14667,OR4K3
14668,OR4L1
14669,OR4N2
14670,OR4N4
14671,OR4N5
14672,OR4Q3
14673,OR4S1
14674,OR4S2
14675,OR4X1
14676,OR4X2
14677,OR51A4
14678,OR51B2
14679,OR51B4
14680,OR51B5
14681,OR51D1
14682,OR51E1
14683,OR51E2
14684,OR51F2
14685,OR51L1
14686,OR51M1
14687,OR51V1
14688,OR52B2
14689,OR52E6
14690,OR52I1
14691,OR52K2
14692,OR52L1
14693,OR52N1
14694,OR52N4
14695,OR52N5
14696,OR52P1P
14697,OR52W1
14698,OR56A3
14699,OR56A4
14700,OR56B4
14701,OR5A2
14702,OR5AC2
14703,OR5AS1
14704,OR5B2
14705,OR5B3
14706,OR5C1
14707,OR5D13
14708,OR5F1
14709,OR5H1
14710,OR5H8
14711,OR5K2
14712,OR5L1
14713,OR5M10
14714,OR5M11
14715,OR5M3
14716,OR5M8
14717,OR5R1
14718,OR5T1
14719,OR5V1
14720,OR5W2
14721,OR6A2
14722,OR6B1
14723,OR6B3
14724,OR6C1
14725,OR6C4
14726,OR6C70
14727,OR6C75
14728,OR6J1
14729,OR6K3
14730,OR6M1
14731,OR6N1
14732,OR6S1
14733,OR6T1
14734,OR6X1
14735,OR7A10
14736,OR7A17
14737,OR7A5
14738,OR7C1
14739,OR7C2
14740,OR7D2
14741,OR7D4
14742,OR7E24
14743,OR7G1
14744,OR7G3
14745,OR8B2
14746,OR8B8
14747,OR8D2
14748,OR8D4
14749,OR8G1
14750,OR8G2
14751,OR8G5
14752,OR8H2
14753,OR8U1
14754,OR8U8
14755,OR9A4
14756,OR9G1
14757,OR9I1
14758,OR9Q2
14759,ORAI1
14760,ORAI2
14761,ORAOV1
14762,ORC1
14763,ORC2
14764,ORC3
14765,ORC4
14766,ORC5
14767,ORC6
14768,ORF1
14769,ORF10
14770,ORF16
14771,ORF1ab
14772,ORF3
14773,ORF34
14774,ORF3a
14775,ORF3b
14776,ORF4b
14777,ORF50
14778,ORF57
14779,ORF6
14780,ORF63
14781,ORF64
14782,ORF67
14783,ORF7a
14784,ORF8
14785,ORF8a
14786,ORF8b
14787,ORF9b
14788,ORM1
14789,ORM2
14790,ORMDL1
14791,ORMDL2
14792,ORMDL3
14793,ORT1
14794,OS9
14795,OSBP
14796,OSBP2
14797,OSBPL10
14798,OSBPL11
14799,OSBPL1A
14800,OSBPL2
14801,OSBPL3
14802,OSBPL5
14803,OSBPL6
14804,OSBPL7
14805,OSBPL8
14806,OSBPL9
14807,OSCAR
14808,OSCP1
14809,OSER1
14810,OSGEP
14811,OSGEPL1
14812,OSGIN1
14813,OSGIN2
14814,OSH2
14815,OSH3
14816,OSM
14817,OSMR
14818,OSR1
14819,OSR2
14820,OST1
14821,OST4
14822,OSTC
14823,OSTCP1
14824,OSTF1
14825,OSTM1
14826,OSTN
14827,OTC
14828,OTOA
14829,OTOF
14830,OTOG
14831,OTOGL
14832,OTOL1
14833,OTOP1
14834,OTOP2
14835,OTOP3
14836,OTOR
14837,OTOS
14838,OTP
14839,OTU1
14840,OTUB1
14841,OTUB2
14842,OTUD1
14843,OTUD3
14844,OTUD4
14845,OTUD4P1
14846,OTUD5
14847,OTUD6A
14848,OTUD6B
14849,OTUD7A
14850,OTUD7B
14851,OTULIN
14852,OTX1
14853,OTX2
14854,OVAL
14855,OVCA2
14856,OVCH1
14857,OVCH2
14858,OVGP1
14859,OVOL1
14860,OVOL2
14861,OVOS2
14862,OXA1L
14863,OXCT1
14864,OXCT2
14865,OXER1
14866,OXGR1
14867,OXLD1
14868,OXNAD1
14869,OXR1
14870,OXSM
14871,OXSR1
14872,OXT
14873,OXTR
14874,OYE2
14875,Oat
14876,Obsl1
14877,Oc90
14878,Ocln
14879,Ogdh
14880,Ogt
14881,Ola1
14882,Olig2
14883,Opa1
14884,Opcml
14885,Ophn1
14886,Optn
14887,Orc5
14888,Orm1
14889,Os9
14890,Osbpl3
14891,Osbpl5
14892,Ostm1
14893,Otub1
14894,Otud3
14895,Otud4
14896,Otud7b
14897,Otx1
14898,Oxct1
14899,P2RX1
14900,P2RX2
14901,P2RX3
14902,P2RX4
14903,P2RX5
14904,P2RX5-TAX1BP3
14905,P2RX6
14906,P2RX7
14907,P2RY1
14908,P2RY10
14909,P2RY11
14910,P2RY12
14911,P2RY13
14912,P2RY14
14913,P2RY2
14914,P2RY6
14915,P2RY8
14916,P3H1
14917,P3H2
14918,P3H4
14919,P4HA1
14920,P4HA2
14921,P4HA3
14922,P4HB
14923,P4HTM
14924,P4ha1
14925,P4ha2
14926,P4hb
14927,PA2G4
14928,PAAF1
14929,PAB1
14930,PABPC1
14931,PABPC1L
